File,Class,IOU Threshold,GT Dist,Pred Dist,Pred-gt,Absolute Relative Error,GT Box 1,GT Box 2,GT Box 3,GT Box 4,Pred Box 1,Pred Box 2,Pred Box 3,Pred Box 4
002517.png,Car,0.5,7,10.604,3.604,0.515,0,210,221,374,18,206,210,375
005721.png,Car,0.5,9,9.703,0.703,0.078,221,185,508,329,245,185,479,322
001505.png,Car,0.5,7,8.956,1.956,0.279,81,190,435,374,164,180,423,359
004945.png,Car,0.5,8,7.057,-0.943,0.118,803,185,1093,345,831,179,1065,327
003900.png,Car,0.5,27,32.144,5.144,0.191,42,209,165,254,86,203,158,254
000531.png,Car,0.5,17,14.365,-2.635,0.155,111,165,302,263,107,165,246,263
001620.png,Car,0.5,17,18.708,1.708,0.100,167,194,382,264,173,184,314,265
004121.png,Car,0.5,34,31.601,-2.399,0.071,200,191,270,224,205,183,266,230
007193.png,Car,0.5,17,28.657,11.657,0.686,0,219,63,281,0,216,57,270
001349.png,Car,0.5,15,15.486,0.486,0.032,738,177,918,256,746,175,865,247
004455.png,Car,0.5,48,49.736,1.736,0.036,451,165,479,191,456,167,481,192
000403.png,Car,0.5,2,6.973,4.973,2.486,0,224,211,374,0,219,188,375
005008.png,Car,0.5,17,17.459,0.459,0.027,591,176,674,251,600,175,681,253
007087.png,Car,0.5,21,28.854,7.854,0.374,697,181,769,236,699,175,758,230
002517.png,Car,0.5,26,27.685,1.685,0.065,488,188,543,237,503,183,547,229
003619.png,Car,0.5,46,46.279,0.279,0.006,526,177,557,201,529,174,556,198
007200.png,Car,0.5,3,6.219,3.219,1.073,947,186,1241,374,964,170,1198,375
001767.png,Car,0.5,12,13.688,1.688,0.141,790,170,992,279,857,164,1000,263
003746.png,Car,0.5,7,7.868,0.868,0.124,758,182,1077,371,761,173,1013,361
003041.png,Car,0.5,10,7.050,-2.950,0.295,20,184,283,324,33,175,290,371
002937.png,Car,0.5,10,9.289,-0.711,0.071,717,172,904,298,755,165,889,293
002219.png,Car,0.5,14,12.773,-1.227,0.088,738,179,867,267,743,173,854,256
001838.png,Car,0.5,24,29.988,5.988,0.250,446,191,500,241,440,186,513,242
000191.png,Car,0.5,36,30.849,-5.151,0.143,577,178,614,211,575,166,609,215
002953.png,Car,0.5,23,32.065,9.065,0.394,852,168,977,213,856,169,926,218
004792.png,Car,0.5,47,48.701,1.701,0.036,587,172,614,198,589,170,611,194
003408.png,Car,0.5,31,29.599,-1.401,0.045,517,173,558,208,507,171,562,213
007315.png,Car,0.5,31,33.226,2.226,0.072,631,179,679,214,632,173,686,217
006760.png,Car,0.5,21,24.080,3.080,0.147,582,177,647,239,595,171,656,230
001812.png,Car,0.5,36,29.777,-6.223,0.173,360,176,422,211,357,175,411,215
001859.png,Car,0.5,23,25.790,2.790,0.121,433,183,513,233,452,173,514,229
006402.png,Car,0.5,29,24.659,-4.341,0.150,589,176,633,219,591,165,633,221
002194.png,Car,0.5,7,8.448,1.448,0.207,32,184,296,364,43,180,271,339
005178.png,Car,0.5,22,30.805,8.805,0.400,662,169,761,224,675,162,746,229
007200.png,Car,0.5,15,17.087,2.087,0.139,263,191,400,275,268,185,399,272
000361.png,Car,0.5,43,33.896,-9.104,0.212,629,179,660,206,626,172,665,213
004301.png,Car,0.5,12,11.914,-0.086,0.007,711,181,858,282,712,175,828,283
000361.png,Car,0.5,10,21.628,11.628,1.163,15,195,292,334,64,191,251,316
005502.png,Car,0.5,36,36.868,0.868,0.024,526,181,568,212,530,173,566,210
000967.png,Car,0.5,36,35.504,-0.496,0.014,467,165,503,194,465,154,503,197
002711.png,Car,0.5,15,17.200,2.200,0.147,119,186,282,264,110,177,248,271
005695.png,Car,0.5,6,6.470,0.470,0.078,0,134,228,374,17,137,220,362
000083.png,Car,0.5,24,22.326,-1.674,0.070,587,169,643,220,585,166,644,223
005366.png,Car,0.5,3,7.924,4.924,1.641,938,182,1240,375,963,160,1206,376
002798.png,Car,0.5,7,8.033,1.033,0.148,851,180,1241,352,941,158,1203,373
002470.png,Car,0.5,61,55.896,-5.104,0.084,324,173,362,190,322,167,350,191
003847.png,Car,0.5,22,26.941,4.941,0.225,655,182,727,235,650,175,713,237
004811.png,Car,0.5,20,25.817,5.817,0.291,666,173,743,235,671,167,742,233
003172.png,Car,0.5,5,9.816,4.816,0.963,827,184,1241,374,883,175,1166,363
004331.png,Car,0.5,40,28.953,-11.047,0.276,619,181,656,210,615,171,654,209
002340.png,Car,0.5,16,18.707,2.707,0.169,708,177,878,249,735,175,862,249
001170.png,Car,0.5,24,22.934,-1.066,0.044,530,164,607,221,529,161,595,223
002978.png,Car,0.5,13,12.967,-0.033,0.003,294,187,448,296,324,186,438,291
003900.png,Car,0.5,28,27.885,-0.115,0.004,161,200,257,247,168,189,241,245
000227.png,Car,0.5,22,29.176,7.176,0.326,864,181,964,233,891,176,962,237
003744.png,Car,0.5,9,9.239,0.239,0.027,730,174,965,337,762,189,968,338
005758.png,Car,0.5,33,28.771,-4.229,0.128,573,171,611,209,575,162,609,207
002753.png,Car,0.5,7,9.137,2.137,0.305,804,185,1165,374,889,185,1151,351
004238.png,Car,0.5,14,12.654,-1.346,0.096,409,182,515,273,382,180,500,292
004401.png,Car,0.5,9,11.580,2.580,0.287,250,198,470,346,260,190,460,347
002168.png,Car,0.5,24,29.878,5.878,0.245,664,179,779,229,677,169,748,229
005073.png,Car,0.5,28,27.111,-0.889,0.032,490,183,546,222,486,173,543,218
004401.png,Car,0.5,20,32.302,12.302,0.615,667,190,748,253,665,181,728,237
002219.png,Car,0.5,29,31.407,2.407,0.083,466,178,525,217,480,174,520,214
001596.png,Car,0.5,17,14.092,-2.908,0.171,250,180,439,246,275,173,422,259
005775.png,Car,0.5,16,14.324,-1.676,0.105,200,194,342,266,216,181,335,270
007392.png,Car,0.5,28,23.770,-4.230,0.151,386,174,485,215,400,171,467,226
002040.png,Car,0.5,16,12.716,-3.284,0.205,573,183,654,260,573,171,652,272
000284.png,Car,0.5,34,28.657,-5.343,0.157,428,175,501,212,448,172,511,219
000357.png,Car,0.5,19,27.072,8.072,0.425,394,185,483,240,398,173,471,246
005796.png,Car,0.5,28,32.008,4.008,0.143,462,170,564,211,491,165,553,214
002803.png,Car,0.5,41,31.799,-9.201,0.224,190,173,256,203,190,161,254,207
002219.png,Car,0.5,19,29.708,10.708,0.564,705,178,795,239,709,170,772,233
006334.png,Car,0.5,11,14.784,3.784,0.344,90,190,332,317,109,183,305,322
006055.png,Car,0.5,23,30.073,7.073,0.308,775,170,866,223,809,166,869,220
003992.png,Car,0.5,23,29.153,6.153,0.268,155,191,269,246,169,191,243,239
001546.png,Car,0.5,23,26.822,3.822,0.166,340,182,427,233,351,171,419,231
000032.png,Car,0.5,8,3.735,-4.265,0.533,776,182,1014,335,782,167,1004,333
001859.png,Car,0.5,18,31.338,13.338,0.741,727,179,823,246,724,173,798,243
001618.png,Car,0.5,27,27.608,0.608,0.023,501,177,560,227,518,177,572,220
002874.png,Car,0.5,13,9.926,-3.074,0.236,0,185,170,285,9,172,162,282
001588.png,Car,0.5,42,33.910,-8.090,0.193,314,185,369,211,313,176,366,212
003206.png,Car,0.5,5,10.353,5.353,1.071,817,165,1241,374,866,162,1175,359
005871.png,Car,0.5,10,13.636,3.636,0.364,3,196,287,329,60,188,265,335
007091.png,Car,0.5,16,16.685,0.685,0.043,688,183,790,255,688,176,784,250
001618.png,Car,0.5,20,29.038,9.038,0.452,717,180,804,239,713,169,775,244
001855.png,Car,0.5,16,19.301,3.301,0.206,351,180,471,259,358,175,456,257
005381.png,Car,0.5,9,8.485,-0.515,0.057,0,177,314,307,24,172,271,302
005977.png,Car,0.5,27,28.243,1.243,0.046,597,181,659,221,594,163,655,222
001614.png,Car,0.5,17,32.427,15.427,0.907,872,167,958,232,871,168,946,229
006146.png,Car,0.5,31,36.090,5.090,0.164,371,178,459,217,395,169,464,222
006196.png,Car,0.5,37,30.666,-6.334,0.171,430,173,466,203,418,162,470,202
003408.png,Car,0.5,10,9.727,-0.273,0.027,275,191,483,326,277,178,477,334
006230.png,Car,0.5,22,26.387,4.387,0.199,660,188,736,247,660,178,723,244
002283.png,Car,0.5,41,38.335,-2.665,0.065,594,175,625,205,597,171,623,201
003310.png,Car,0.5,7,7.161,0.161,0.023,898,188,1241,348,974,158,1194,345
000049.png,Car,0.5,14,14.211,0.211,0.015,753,185,885,263,745,171,862,255
005053.png,Car,0.5,8,11.994,3.994,0.499,0,178,150,325,3,181,149,299
006706.png,Car,0.5,12,12.146,0.146,0.012,127,186,296,288,133,177,276,290
006015.png,Car,0.5,23,23.036,0.036,0.002,540,172,597,224,534,170,595,221
006260.png,Car,0.5,38,32.596,-5.404,0.142,669,179,737,207,685,175,740,213
005849.png,Car,0.5,27,24.463,-2.537,0.094,584,178,631,225,575,165,623,223
003588.png,Car,0.5,15,18.894,3.894,0.260,61,180,300,259,153,171,284,257
001241.png,Car,0.5,30,35.609,5.609,0.187,560,171,652,210,568,165,629,216
005014.png,Car,0.5,11,14.482,3.482,0.317,185,185,390,307,195,169,377,319
004988.png,Car,0.5,21,18.867,-2.133,0.102,380,190,452,248,382,186,453,243
003365.png,Car,0.5,47,40.717,-6.283,0.134,581,179,607,205,584,168,608,202
006055.png,Car,0.5,15,11.687,-3.313,0.221,716,178,809,262,724,170,820,260
000796.png,Car,0.5,10,14.461,4.461,0.446,291,194,475,321,287,184,476,336
006402.png,Car,0.5,18,16.807,-1.193,0.066,407,178,507,248,406,170,502,251
002937.png,Car,0.5,17,20.049,3.049,0.179,273,168,446,246,308,169,434,249
001596.png,Car,0.5,7,11.193,4.193,0.599,0,187,226,339,9,183,191,337
007091.png,Car,0.5,10,10.131,0.131,0.013,740,177,940,322,747,168,927,322
000798.png,Car,0.5,22,32.922,10.922,0.496,679,173,748,229,666,169,728,224
001767.png,Car,0.5,19,23.460,4.460,0.235,598,181,665,244,597,176,661,244
001969.png,Car,0.5,10,13.017,3.017,0.302,0,183,249,302,22,162,206,314
001349.png,Car,0.5,7,5.379,-1.621,0.232,854,161,1168,363,867,166,1140,338
001052.png,Car,0.5,31,32.129,1.129,0.036,430,181,515,214,435,174,496,217
003056.png,Car,0.5,5,6.070,1.070,0.214,875,185,1241,374,875,60,1226,375
002219.png,Car,0.5,8,9.835,1.835,0.229,787,182,1050,341,798,180,994,329
007200.png,Car,0.5,24,28.505,4.505,0.188,675,181,746,229,664,175,724,224
007458.png,Car,0.5,37,30.340,-6.660,0.180,445,173,530,203,465,163,526,203
002907.png,Car,0.5,60,44.261,-15.739,0.262,239,159,289,191,231,159,282,192
006430.png,Car,0.5,3,8.560,5.560,1.853,0,199,375,373,106,163,349,368
000348.png,Car,0.5,52,36.833,-15.167,0.292,596,180,620,202,600,175,618,207
000049.png,Car,0.5,13,15.160,2.160,0.166,305,179,494,263,311,174,442,253
002257.png,Car,0.5,38,30.954,-7.046,0.185,442,178,530,208,467,171,530,214
003023.png,Car,0.5,24,22.385,-1.615,0.067,613,174,667,226,612,171,671,229
007248.png,Car,0.5,9,8.668,-0.332,0.037,88,181,362,327,133,180,349,334
002652.png,Car,0.5,24,27.838,3.838,0.160,122,182,219,224,155,183,225,233
006538.png,Car,0.5,38,35.585,-2.415,0.064,657,176,689,203,652,170,700,201
002505.png,Car,0.5,32,29.797,-2.203,0.069,479,176,579,211,486,172,545,217
000139.png,Car,0.5,48,50.378,2.378,0.050,594,177,621,204,594,173,620,199
003109.png,Car,0.5,19,23.816,4.816,0.253,484,181,568,241,495,174,564,241
000626.png,Car,0.5,13,13.317,0.317,0.024,752,171,911,266,766,159,897,261
001010.png,Car,0.5,4,8.736,4.736,1.184,0,211,211,374,12,199,206,375
006218.png,Car,0.5,51,42.005,-8.995,0.176,569,170,595,192,570,160,593,192
002181.png,Car,0.5,20,29.618,9.618,0.481,707,178,793,232,712,161,779,229
006786.png,Car,0.5,43,37.362,-5.638,0.131,578,170,607,199,578,154,606,197
001372.png,Car,0.5,11,9.960,-1.040,0.095,91,191,369,323,134,183,343,326
004375.png,Car,0.5,27,23.293,-3.707,0.137,587,173,636,218,583,168,641,219
002236.png,Car,0.5,26,25.408,-0.592,0.023,499,186,550,231,498,176,558,227
000006.png,Car,0.5,38,30.874,-7.126,0.188,328,170,397,204,330,158,397,208
003311.png,Car,0.5,17,28.283,11.283,0.664,599,185,677,250,597,175,665,245
005753.png,Car,0.5,56,49.991,-6.009,0.107,618,175,648,195,624,169,644,196
004929.png,Car,0.5,23,28.093,5.093,0.221,285,184,375,233,296,182,371,239
005366.png,Car,0.5,33,34.358,1.358,0.041,407,182,463,216,404,179,465,218
001859.png,Car,0.5,12,12.245,0.245,0.020,769,183,926,284,769,175,899,287
001138.png,Car,0.5,24,30.380,6.380,0.266,321,180,407,228,315,183,385,234
003698.png,Car,0.5,9,9.601,0.601,0.067,134,193,408,350,126,174,368,358
002847.png,Car,0.5,19,26.518,7.518,0.396,382,182,477,240,397,177,467,245
005695.png,Car,0.5,5,7.764,2.764,0.553,835,201,1241,374,844,135,1225,375
005589.png,Car,0.5,11,10.766,-0.234,0.021,711,188,885,311,738,189,859,303
004238.png,Car,0.5,6,9.116,3.116,0.519,759,187,1072,374,821,169,1057,370
004782.png,Car,0.5,21,24.374,3.374,0.161,845,174,920,230,857,167,919,227
007217.png,Car,0.5,4,5.389,1.389,0.347,0,169,335,374,0,78,368,375
000231.png,Car,0.5,33,28.351,-4.649,0.141,503,181,547,213,507,163,544,216
005902.png,Car,0.5,9,11.189,2.189,0.243,870,166,1223,278,948,159,1173,305
002874.png,Car,0.5,13,12.986,-0.014,0.001,778,172,974,269,772,169,908,255
000243.png,Car,0.5,21,27.977,6.977,0.332,498,169,576,230,499,164,566,227
002341.png,Car,0.5,15,12.757,-2.243,0.150,361,179,479,267,355,182,474,271
005172.png,Car,0.5,5,8.142,3.142,0.628,0,206,463,374,22,144,461,375
001859.png,Car,0.5,23,29.859,6.859,0.298,701,178,774,229,697,176,759,226
000357.png,Car,0.5,18,25.604,7.604,0.422,56,179,215,248,54,170,175,251
006895.png,Car,0.5,18,14.922,-3.078,0.171,221,190,345,259,201,177,346,274
004963.png,Car,0.5,33,29.545,-3.455,0.105,523,160,566,203,518,150,576,201
006755.png,Car,0.5,6,4.565,-1.435,0.239,0,188,401,374,65,173,388,368
001086.png,Car,0.5,22,32.006,10.006,0.455,660,188,723,238,646,182,709,238
006444.png,Car,0.5,17,16.842,-0.158,0.009,353,142,482,242,365,143,464,243
001115.png,Car,0.5,41,36.649,-4.351,0.106,260,187,311,215,254,171,313,216
000221.png,Car,0.5,21,23.136,2.136,0.102,603,178,664,237,598,175,662,241
003206.png,Car,0.5,31,31.068,0.068,0.002,644,177,689,216,634,164,694,217
002422.png,Car,0.5,3,7.785,4.785,1.595,945,184,1241,374,982,175,1213,375
002444.png,Car,0.5,27,30.999,3.999,0.148,402,181,500,220,400,175,465,222
006982.png,Car,0.5,28,28.713,0.713,0.025,196,189,259,231,207,186,270,231
004852.png,Car,0.5,31,31.735,0.735,0.024,241,188,320,228,242,178,301,222
002753.png,Car,0.5,18,28.165,10.165,0.565,717,180,809,247,724,177,795,241
005053.png,Car,0.5,26,32.296,6.296,0.242,216,182,310,228,220,183,290,240
005890.png,Car,0.5,8,9.392,1.392,0.174,0,198,400,333,41,183,292,342
004091.png,Car,0.5,32,30.620,-1.380,0.043,507,177,549,210,502,169,557,215
001241.png,Car,0.5,32,35.644,3.644,0.114,869,169,934,201,864,165,922,205
006563.png,Car,0.5,17,13.843,-3.157,0.186,979,174,1073,251,983,173,1080,259
005157.png,Car,0.5,45,42.080,-2.920,0.065,508,183,543,208,516,177,544,206
000439.png,Car,0.5,2,5.226,3.226,1.613,1000,178,1223,369,1016,118,1213,361
002476.png,Car,0.5,15,17.087,2.087,0.139,289,195,404,269,289,179,408,275
003744.png,Car,0.5,13,10.810,-2.190,0.168,701,171,817,275,708,171,818,289
006782.png,Car,0.5,45,30.105,-14.895,0.331,371,173,439,203,370,164,432,207
000740.png,Car,0.5,10,10.899,0.899,0.090,407,179,651,309,442,163,628,307
004401.png,Car,0.5,4,9.668,5.668,1.417,0,225,369,374,64,188,366,375
004772.png,Car,0.5,25,22.880,-2.120,0.085,665,172,720,225,668,171,718,229
000798.png,Car,0.5,15,13.105,-1.895,0.126,243,196,396,278,251,189,386,284
002573.png,Car,0.5,27,30.351,3.351,0.124,670,172,722,217,667,172,724,215
001727.png,Car,0.5,27,29.733,2.733,0.101,200,188,300,235,235,183,301,234
005695.png,Car,0.5,26,25.946,-0.054,0.002,375,163,493,218,413,165,483,224
002029.png,Car,0.5,36,35.058,-0.942,0.026,530,180,562,212,526,178,574,212
000142.png,Car,0.5,15,13.311,-1.689,0.113,688,153,806,252,707,155,822,259
002435.png,Car,0.5,11,11.427,0.427,0.039,328,190,492,304,327,184,488,301
002341.png,Car,0.5,18,16.090,-1.910,0.106,201,185,330,250,197,178,314,254
002470.png,Car,0.5,30,48.097,18.097,0.603,53,177,148,214,71,165,146,217
000323.png,Car,0.5,16,15.979,-0.021,0.001,704,172,803,254,698,165,794,253
004370.png,Car,0.5,2,2.997,0.997,0.498,971,198,1241,374,977,133,1199,375
001010.png,Car,0.5,15,14.115,-0.885,0.059,340,174,467,265,365,171,458,259
000685.png,Car,0.5,27,28.552,1.552,0.057,311,186,366,227,307,176,364,235
003845.png,Car,0.5,25,23.205,-1.795,0.072,563,175,614,224,558,172,607,225
003656.png,Car,0.5,31,36.920,5.920,0.191,0,199,59,235,10,193,69,236
001905.png,Car,0.5,15,16.841,1.841,0.123,77,177,300,256,79,176,223,272
005170.png,Car,0.5,9,11.658,2.658,0.295,245,116,516,316,286,130,466,327
000796.png,Car,0.5,43,32.396,-10.604,0.247,620,180,690,209,624,177,676,213
005366.png,Car,0.5,10,10.385,0.385,0.039,217,184,421,309,212,174,391,312
006538.png,Car,0.5,12,13.164,1.164,0.097,220,194,385,287,234,178,373,281
000092.png,Car,0.5,23,27.556,4.556,0.198,359,187,456,240,380,177,451,241
003041.png,Car,0.5,31,34.438,3.438,0.111,203,186,287,223,217,174,285,223
003023.png,Car,0.5,26,26.768,0.768,0.030,398,183,472,225,399,173,462,226
006005.png,Car,0.5,33,37.637,4.637,0.141,428,180,529,215,445,167,520,219
006334.png,Car,0.5,16,15.849,-0.151,0.009,285,191,405,268,283,184,399,272
004238.png,Car,0.5,34,35.257,1.257,0.037,519,181,560,216,527,178,565,209
004112.png,Car,0.5,31,32.206,1.206,0.039,181,184,257,220,188,175,249,221
004301.png,Car,0.5,6,8.870,2.870,0.478,747,164,1113,374,802,152,1091,375
001859.png,Car,0.5,17,17.823,0.823,0.048,363,186,476,256,364,173,474,251
006248.png,Car,0.5,49,43.096,-5.904,0.120,256,174,308,199,259,165,310,200
002157.png,Car,0.5,3,4.572,1.572,0.524,901,187,1241,374,929,137,1199,375
002824.png,Car,0.5,19,25.110,6.110,0.322,541,192,630,253,560,187,630,248
002711.png,Car,0.5,31,36.461,5.461,0.176,377,181,437,218,365,176,429,224
003265.png,Car,0.5,2,5.897,3.897,1.948,1005,105,1241,374,1003,127,1205,375
000871.png,Car,0.5,37,29.721,-7.279,0.197,525,182,563,212,528,174,567,216
002726.png,Car,0.5,19,19.623,0.623,0.033,390,157,470,220,414,154,483,212
006506.png,Car,0.5,38,31.210,-6.790,0.179,328,171,397,204,320,158,385,210
002788.png,Car,0.5,47,49.770,2.770,0.059,464,178,504,204,470,171,500,200
002040.png,Car,0.5,18,28.462,10.462,0.581,0,213,87,277,19,203,89,260
003172.png,Car,0.5,35,36.655,1.655,0.047,464,178,519,209,461,169,513,210
004030.png,Car,0.5,22,22.404,0.404,0.018,573,172,630,226,577,167,637,228
002272.png,Car,0.5,3,4.818,1.818,0.606,0,200,269,374,29,172,252,375
004331.png,Car,0.5,11,12.059,1.059,0.096,208,190,407,316,237,188,389,299
003271.png,Car,0.5,21,23.862,2.862,0.136,465,182,532,238,464,177,531,239
005802.png,Car,0.5,34,31.795,-2.205,0.065,574,170,620,206,571,164,623,204
003650.png,Car,0.5,45,40.728,-4.272,0.095,653,175,681,199,650,169,681,197
000974.png,Car,0.5,40,33.960,-6.040,0.151,356,184,406,212,360,178,412,215
006588.png,Car,0.5,16,15.089,-0.911,0.057,777,170,903,249,790,166,893,248
006537.png,Car,0.5,16,15.055,-0.945,0.059,939,171,1030,252,937,171,1034,278
004985.png,Car,0.5,7,13.094,6.094,0.871,0,215,214,374,24,203,200,375
007005.png,Car,0.5,25,29.049,4.049,0.162,297,177,424,223,333,170,402,224
003396.png,Car,0.5,35,35.707,0.707,0.020,514,175,557,211,504,174,559,217
002753.png,Car,0.5,23,31.821,8.821,0.384,695,180,767,229,697,172,757,228
000867.png,Car,0.5,9,10.623,1.623,0.180,169,190,411,340,177,184,394,329
000714.png,Car,0.5,27,42.855,15.855,0.587,968,163,1031,211,976,155,1030,197
005773.png,Car,0.5,38,32.190,-5.810,0.153,219,182,296,211,244,178,298,215
000867.png,Car,0.5,20,40.456,20.456,1.023,872,164,987,223,917,167,988,219
006260.png,Car,0.5,19,25.734,6.734,0.354,296,191,404,253,333,190,399,254
003535.png,Car,0.5,11,12.496,1.496,0.136,0,183,237,308,19,173,210,321
005775.png,Car,0.5,17,16.702,-0.298,0.018,89,194,279,270,109,187,244,272
000796.png,Car,0.5,10,13.168,3.168,0.317,50,198,316,336,114,185,308,351
004687.png,Car,0.5,43,45.434,2.434,0.057,577,171,606,199,578,159,603,196
002758.png,Car,0.5,20,24.260,4.260,0.213,445,183,528,246,448,181,521,249
003504.png,Car,0.5,11,9.066,-1.934,0.176,955,162,1241,278,982,154,1202,299
000988.png,Car,0.5,31,34.851,3.851,0.124,199,190,280,225,206,180,268,223
005710.png,Car,0.5,43,35.685,-7.315,0.170,530,170,565,205,530,172,566,211
001487.png,Car,0.5,38,32.427,-5.573,0.147,613,163,650,201,608,158,659,200
002789.png,Car,0.5,17,17.767,0.767,0.045,647,174,744,244,642,172,754,247
002947.png,Car,0.5,17,19.346,2.346,0.138,168,185,307,254,147,179,278,272
001872.png,Car,0.5,10,8.087,-1.913,0.191,735,176,939,311,737,161,938,316
001432.png,Car,0.5,28,25.009,-2.991,0.107,650,187,702,227,647,168,706,230
000422.png,Car,0.5,10,9.049,-0.951,0.095,133,182,364,323,135,170,350,325
002710.png,Car,0.5,28,30.900,2.900,0.104,491,171,543,209,487,165,539,205
007200.png,Car,0.5,18,24.978,6.978,0.388,698,181,794,244,696,177,764,242
004644.png,Car,0.5,37,32.406,-4.594,0.124,381,184,428,217,374,177,430,219
000397.png,Car,0.5,22,32.354,10.354,0.471,659,174,737,237,661,175,734,239
001969.png,Car,0.5,17,16.310,-0.690,0.041,179,162,352,246,175,168,313,257
002757.png,Car,0.5,22,27.577,5.577,0.253,698,185,773,236,708,171,777,247
005291.png,Car,0.5,9,9.273,0.273,0.030,777,179,1028,321,790,162,987,327
002978.png,Car,0.5,8,7.868,-0.132,0.016,4,176,350,374,114,176,339,362
000323.png,Car,0.5,8,10.635,2.635,0.329,3,210,329,358,49,194,268,346
004752.png,Car,0.5,12,12.931,0.931,0.078,180,184,369,286,202,174,354,285
006588.png,Car,0.5,32,29.629,-2.371,0.074,626,174,668,209,627,153,666,206
004557.png,Car,0.5,40,51.998,11.998,0.300,595,174,627,205,600,171,623,197
000307.png,Car,0.5,48,43.211,-4.789,0.100,336,186,384,213,329,181,377,214
006224.png,Car,0.5,11,11.681,0.681,0.062,153,188,340,294,150,176,343,311
005073.png,Car,0.5,2,8.888,6.888,3.444,0,178,246,375,12,175,200,358
004792.png,Car,0.5,15,16.271,1.271,0.085,80,194,271,278,78,190,212,276
003566.png,Car,0.5,4,7.475,3.475,0.869,1075,206,1241,374,1088,174,1226,364
002434.png,Car,0.5,34,37.941,3.941,0.116,241,188,311,219,255,181,311,217
006055.png,Car,0.5,3,10.357,7.357,2.452,1135,151,1241,360,1103,148,1230,331
006775.png,Car,0.5,14,21.929,7.929,0.566,0,194,152,273,4,189,138,272
006895.png,Car,0.5,29,30.906,1.906,0.066,365,184,425,226,366,176,425,236
007038.png,Car,0.5,45,45.374,0.374,0.008,599,176,626,204,598,172,621,199
001596.png,Car,0.5,22,28.793,6.793,0.309,682,184,751,233,683,170,746,232
002210.png,Car,0.5,24,20.933,-3.067,0.128,561,179,615,233,572,173,619,229
002294.png,Car,0.5,8,10.436,2.436,0.305,707,185,904,352,708,182,908,345
002567.png,Car,0.5,8,10.283,2.283,0.285,139,201,428,374,173,186,412,351
002132.png,Car,0.5,34,35.544,1.544,0.045,527,170,569,207,522,165,574,203
004102.png,Car,0.5,33,36.687,3.687,0.112,670,171,768,205,676,159,748,209
007248.png,Car,0.5,8,10.641,2.641,0.330,799,187,1102,349,798,168,1001,338
005052.png,Car,0.5,16,13.114,-2.886,0.180,686,180,794,263,693,175,782,253
007182.png,Car,0.5,10,8.849,-1.151,0.115,715,176,906,301,720,161,920,326
